Cluster_kl,Cluster_log_data,Cluster_post_std,Cluster_std_mean,Diff_dist_offset,Diff_vf_offset,Epoch,Inner_Test_AgChangeRatio,Inner_Train_AgChangeRatio,Loss_action_l2,Loss_actor,Loss_ae,Loss_ag2,Loss_bc,Loss_cluster_std,Loss_critic,Loss_elbo,Loss_embed_total,Loss_q,Loss_reconstruct,Loss_vf,Loss_zdist,TestAgChangeRatio,Test_TestEnv_PlanSuccessRate,Test_TrainEnv_HerSuccessRate,Test_TrainEnv_PlanSuccessRate,Time,TimePerSeqRollout,TimePerTrainIter,TotalTimeSteps,TrainAgChangeRatio,TrainSuccess,Train_GoalDist,dist_bg,env_steps,offset,opt_steps,q_ag2,q_bg,q_future,q_pi,q_targ,r,replay_fill_ratio,replay_size,v_bg,zdist,Dist_min_path,Dist_to_landmarks,Graph_dist_min_0,Graph_dist_raw,Graph_dist_to_goal,Graph_dist_vi,Inner_PlanTest_AgChangeRatio,Shortest_Path,TestPlan_AgChangeRatio,TestPlan_GoalDist,TrainEnvTestPlan_GoalDist
1.5333175455729167,-16.16573046875,0.06031610107421875,0.9881848958333334,1174.1291666666666,1176.9806666666666,10,0.916,0.9076666666666666,0.2011473185221354,4.623148763020834,5.455459635416666,0.3949954833984375,0.39705985514322917,0.0,0.17459320068359374,17.699046875,17.699046875,0.17459320068359374,0.014046031951904297,0.31054182942708336,5.4414140625,1.0,0.0,0.13333334028720856,0.0,659.5239853858948,3.7603134155273437,0.036659647623697916,53000,0.9333333333333333,0.13333333333333333,60.303369140625,5.1162626953125,53000.0,31.594067708333334,16500.0,-0.3010399373372396,-4.8328310546875,-4.411314778645833,-4.522575520833334,-4.833630208333333,-0.8151549479166667,0.05299999937415123,265.0,5.1146083984375,4.1067353515625,,,,,,,,,,,
1.6973473307291667,-16.22128125,0.06557462565104166,0.9881848958333334,1154.264,1157.493,11,0.9593333333333334,0.9223333333333333,0.22045353190104167,4.800837565104167,5.431275390625,0.3876731770833333,0.41213582356770834,0.0,0.18138216145833333,17.91862890625,17.91862890625,0.18138216145833333,0.013811827341715495,0.3822085774739583,5.417463541666667,1.0,0.0,0.13333334028720856,0.0,719.2603151798248,3.7709068298339843,0.03675691223144531,56000,1.0,0.0,49.393229166666664,5.369408854166666,56000.0,31.582802083333334,18000.0,-0.27647298177083335,-5.045298828125,-4.561850260416667,-4.690611002604166,-5.045972330729167,-0.8135013020833334,0.0560000017285347,280.0,5.3684091796875,4.432327799479166,,,,,,,,,,,
1.8556638997395833,-16.267565104166668,0.07057936096191406,0.9881848958333334,1138.5836666666667,1142.068,12,0.9442857142857143,0.953,0.23629459635416666,4.977716471354166,5.317291666666667,0.374742919921875,0.4263053385416667,0.0,0.1829952392578125,18.123231770833332,18.123231770833332,0.1829952392578125,0.013371256510416667,0.4611687825520833,5.303920572916667,1.0,0.0,0.13333334028720856,0.0,779.1034195423126,3.7750582377115887,0.036799662272135415,59000,1.0,0.0,49.340572102864584,5.615516927083333,59000.0,31.6302421875,19500.0,-0.2686636759440104,-5.249608072916667,-4.7044755859375,-4.859570963541667,-5.250270182291667,-0.8140559895833334,0.05900000035762787,295.0,5.61436328125,4.752722005208334,,,,,,,,,,,
1.9849239908854166,-16.31635546875,0.0745522715250651,0.9881848958333334,1123.2878333333333,1126.8785,13,0.854,0.9533333333333334,0.2503992919921875,5.085021484375,5.089521484375,0.3677244059244792,0.43751534016927085,0.0,0.1831240437825521,18.30127864583333,18.30127864583333,0.1831240437825521,0.013653923034667968,0.5295634358723958,5.075867838541667,1.0,0.0,0.20000000298023224,0.0,838.1902995109558,3.7249651590983075,0.03632343546549479,62000,1.0,0.3333333333333333,37.01712239583333,5.785275390625,62000.0,31.604463541666668,21000.0,-0.26190802001953123,-5.381736979166667,-4.773526041666667,-4.959823893229166,-5.382464518229167,-0.8088151041666667,0.06199999898672104,310.0,5.784216796875,5.004899088541666,,,,,,,,,,,
2.111292317708333,-16.343024739583335,0.07857407633463542,0.9881848958333334,1110.7918333333334,1114.4421666666667,14,0.928952380952381,0.936,0.2625117594401042,5.173996744791666,4.847126953125,0.365419189453125,0.44661470540364584,0.0,0.181842529296875,18.454315104166668,18.454315104166668,0.181842529296875,0.013587576548258463,0.5992454020182292,4.8335390625,1.0,0.0,0.06666667014360428,0.0,897.7465124130249,3.7581634521484375,0.036636126200358075,65000,1.0,0.06666666666666667,45.359720865885414,5.926082682291667,65000.0,31.556955729166667,22500.0,-0.26377260335286457,-5.48690625,-4.8156774088541665,-5.0427412109375,-5.487481119791667,-0.8038567708333333,0.06499999761581421,325.0,5.925033854166666,5.22077734375,,,,,,,,,,,
2.247708333333333,-16.346458333333334,0.08293372599283855,0.9881848958333334,1105.446,1109.2154166666667,15,0.8915238095238095,0.9063333333333333,0.2752858072916667,5.2581184895833335,4.516129557291666,0.3613206380208333,0.45719075520833335,0.0,0.1820628662109375,18.594166666666666,18.594166666666666,0.1820628662109375,0.013348570505777995,0.6811182861328124,4.50278125,1.0,0.0,0.13333334028720856,0.0,957.40079164505,3.7629959106445314,0.03668368021647135,68000,1.0,0.0,60.97012532552083,6.059717447916666,68000.0,31.63351822916667,24000.0,-0.25950081380208334,-5.585887369791666,-4.847817057291667,-5.120475911458334,-5.586452473958333,-0.8024934895833333,0.06800000369548798,340.0,6.0588893229166665,5.4267630208333335,,,,,,,,,,,
2.3760118815104168,-16.333342447916667,0.08703635660807292,0.9881848958333334,1095.6248333333333,1099.3165,16,0.9361904761904762,0.9693333333333334,0.28707145182291666,5.349317057291667,4.210748046875,0.35781050618489585,0.46679744466145834,0.0,0.18092472330729167,18.70935546875,18.70935546875,0.18092472330729167,0.01306506601969401,0.7611647135416667,4.197682942708333,1.0,0.0,0.06666667014360428,0.0,1016.9205873012543,3.7561614990234373,0.03661433919270833,71000,1.0,0.13333333333333333,51.42198079427083,6.1968958333333335,71000.0,31.598395833333335,25500.0,-0.25909281412760415,-5.68709765625,-4.879086588541667,-5.205780924479167,-5.687682942708333,-0.8018255208333334,0.07100000232458115,355.0,6.196020182291667,5.622783203125,,,,,,,,,,,
2.51183154296875,-16.30481640625,0.09145262654622396,0.9881848958333334,1090.6325,1094.2584166666666,17,0.9183809523809524,0.9423333333333334,0.29639215087890625,5.4044755859375,3.8811982421875,0.35871533203125,0.4738017171223958,0.0,0.17833626302083333,18.816645833333332,18.816645833333332,0.17833626302083333,0.012615880330403647,0.8405403645833334,3.8685823567708333,1.0,0.0,0.2666666805744171,0.0,1076.542752981186,3.7548291524251303,0.036601058959960936,74000,1.0,0.06666666666666667,65.66497395833333,6.290399739583333,74000.0,31.587364583333333,27000.0,-0.26123415120442706,-5.748657552083333,-4.8770927734375,-5.256277994791667,-5.749209635416666,-0.7978255208333334,0.07400000095367432,370.0,6.289473958333334,5.774721354166667,,,,,,,,,,,
2.6395333658854168,-16.279739583333335,0.09551055908203125,0.9881848958333334,1084.22575,1087.7611666666667,18,0.9208571428571428,0.9543333333333334,0.3058794352213542,5.4436181640625,3.5454235026041667,0.3708361002604167,0.48126953125,0.0,0.1775185343424479,18.919270833333332,18.919270833333332,0.1775185343424479,0.012933080037434895,0.9370777180989583,3.5324905598958334,0.9666666666666667,0.0,0.13333334028720856,0.0,1136.0960276126862,3.7474647521972657,0.03653817749023437,77000,1.0,0.3333333333333333,24.344415283203126,6.3607734375,77000.0,31.573682291666668,28500.0,-0.2617516886393229,-5.7900162760416665,-4.854022135416667,-5.290678059895833,-5.790518229166667,-0.7939869791666667,0.07699999958276749,385.0,6.360236979166666,5.892825520833333,,,,,,,,,,,
2.7553287760416665,-16.2401015625,0.09920210774739584,0.9881848958333334,1087.44,1090.74425,19,0.9715238095238096,0.9733333333333334,0.3153677978515625,5.483434244791667,3.2510826822916665,0.3945498453776042,0.4906578776041667,0.0,0.17699932861328124,18.995432291666667,18.995432291666667,0.17699932861328124,0.01339074452718099,1.03835888671875,3.237691731770833,1.0,0.0,0.3333333432674408,0.0,1195.9004502296448,3.773358917236328,0.036781845092773435,80000,1.0,0.13333333333333333,65.59320068359375,6.428694661458334,80000.0,31.648122395833333,30000.0,-0.265059814453125,-5.830384765625,-4.82951171875,-5.325750325520834,-5.830858723958333,-0.7908958333333334,0.07999999821186066,400.0,6.427638671875,5.999190755208334,,,,,,,,,,,
2.868219401041667,-16.184415364583334,0.1028629150390625,0.9881848958333334,1083.5168333333334,1086.4664166666666,20,0.9416190476190476,0.95,0.32193109130859376,5.507744791666667,3.0188899739583333,0.39372607421875,0.4952591959635417,0.0,0.17262202962239584,19.052635416666668,19.052635416666668,0.17262202962239584,0.013279900868733725,1.1119798177083333,3.0056100260416665,0.9666666666666667,0.0,0.13333334028720856,0.0,1255.3846123218536,3.7508313496907553,0.036567171732584634,83000,1.0,0.26666666666666666,32.88636474609375,6.47738671875,83000.0,31.629796875,31500.0,-0.25864168294270834,-5.85344921875,-4.796390950520833,-5.3467789713541665,-5.853880859375,-0.7868671875,0.08299999684095383,415.0,6.476849609375,6.073546875,,,,,,,,,,,
2.9741604817708334,-16.117029947916667,0.106169189453125,0.9881848958333334,1080.0318333333332,1082.668,21,0.9341904761904762,0.9446666666666667,0.3272234090169271,5.5768177083333335,2.834774739583333,0.41549894205729165,0.4979772135416667,0.0,0.17228422037760416,19.091192708333335,19.091192708333335,0.17228422037760416,0.013810656229654947,1.214970458984375,2.8209638671875,1.0,0.0,0.2666666805744171,0.0,1315.0991990566254,3.7666356404622396,0.03672110239664714,86000,1.0,0.06666666666666667,46.98109537760417,6.572669270833333,86000.0,31.619153645833332,33000.0,-0.26074249267578126,-5.91768359375,-4.7983043619791665,-5.413205729166667,-5.918188151041667,-0.786078125,0.0860000029206276,430.0,6.571923828125,6.187270833333334,,,,,,,,,,,
3.0639964192708335,-16.047834635416667,0.10887869262695313,0.9881848958333334,1077.2491666666667,1079.7285,22,0.9602857142857143,0.9413333333333334,0.33375712076822917,5.639104817708334,2.7379934895833333,0.42135319010416666,0.5046869303385416,0.0,0.17284025065104167,19.111830729166666,19.111830729166666,0.17284025065104167,0.014046030680338542,1.3226502278645833,2.7239475911458335,1.0,0.0,0.3333333432674408,0.0,1374.7804679870605,3.763921864827474,0.03668881988525391,89000,1.0,0.06666666666666667,49.40489501953125,6.6659290364583335,89000.0,31.625135416666666,34500.0,-0.25512215169270835,-5.981348307291666,-4.788741536458334,-5.4722265625,-5.981879557291666,-0.78653515625,0.08900000154972076,445.0,6.665528645833334,6.283619791666666,,,,,,,,,,,
3.1397418619791666,-15.9830859375,0.11115786743164062,0.9881848958333334,1072.701,1074.7515,23,0.938,0.97,0.33849249267578124,5.701442057291667,2.626720703125,0.43630240885416666,0.50780029296875,0.0,0.17120015462239582,19.122826822916668,19.122826822916668,0.17120015462239582,0.014598485310872395,1.4123671875,2.612122233072917,1.0,0.0,0.3333333432674408,0.0,1434.484009027481,3.769068654378255,0.03673953755696614,92000,1.0,0.2,41.19170328776042,6.755272135416667,92000.0,31.588854166666668,36000.0,-0.25666339111328124,-6.040641276041667,-4.801485026041667,-5.532194661458333,-6.0409609375,-0.7859635416666667,0.09200000017881393,460.0,6.754765625,6.37784765625,,,,,,,,,,,
3.1977203776041665,-15.926653645833333,0.11263649495442708,0.9881848958333334,1070.9585,1072.7528333333332,24,0.8604761904761905,0.942,0.3416046956380208,5.734157552083333,2.52160986328125,0.445498291015625,0.5092959391276042,0.0,0.17428788248697916,19.124375,19.124375,0.17428788248697916,0.015351757049560547,1.503361328125,2.5062581380208333,1.0,0.0,0.0,0.0,1500.1344213485718,4.162845102945964,0.04053785451253255,95000,1.0,0.2,54.638362630208334,6.810651041666667,95000.0,31.577229166666665,37500.0,-0.25328997802734377,-6.069885416666667,-4.770922526041667,-5.563353515625,-6.0703046875,-0.7830247395833333,0.0949999988079071,475.0,6.8100286458333334,6.43566015625,,,,,,,,,,,
3.2411861979166665,-15.888260416666666,0.11376448567708333,0.9881848958333334,1073.6359166666666,1074.9910833333333,25,0.8764761904761905,0.9556666666666667,0.34492586263020836,5.764124348958333,2.454844075520833,0.45613260904947917,0.5107993977864583,0.0,0.17285382080078124,19.129446614583333,19.129446614583333,0.17285382080078124,0.015803016662597657,1.5778505859375,2.439041015625,0.9666666666666667,0.0,0.2666666805744171,0.0,1563.3772308826447,3.9875055948893228,0.03883410898844401,98000,0.9333333333333333,0.2,41.50347900390625,6.861997395833333,98000.0,31.619690104166665,39000.0,-0.25007865397135415,-6.096884765625,-4.733894205729166,-5.591661458333333,-6.09732421875,-0.78003515625,0.09799999743700027,490.0,6.861236979166667,6.488561197916667,,,,,,,,,,,
3.298001953125,-15.768606770833333,0.11577007039388021,0.9804894205729167,1072.9940833333333,1074.0189166666667,26,0.96,0.945,0.347366455078125,5.808567708333333,2.3845154622395834,0.4908577473958333,0.5128317057291667,0.0,0.1756357421875,19.066609375,19.066609375,0.1756357421875,0.01570173136393229,1.6444039713541667,2.3688138020833334,1.0,0.0,0.4000000059604645,0.46666666865348816,1639.4527447223663,4.389452107747396,0.04080825551350911,101000,1.0,0.06666666666666667,62.49881591796875,6.93060546875,101000.0,31.649348958333334,40500.0,-0.25675006103515624,-6.139072916666667,-4.728159505208334,-5.6348841145833335,-6.139502604166666,-0.7805052083333334,0.10100000351667404,505.0,6.93026953125,6.558039713541667,-833733.5777390026,-17.445831228762973,-18.209185431985293,-18.208736644071692,-22.320000143612134,-35126.42279411765,0.7888,-833733.5777390026,1.0,63.35100504557292,33.78279418945313
3.5231451822916666,-13.460037760416666,0.12437246704101562,0.8349365234375,1074.1919166666667,1074.8353333333334,27,0.9563333333333334,0.957,0.3482372233072917,5.833287760416667,2.317194010416667,0.4948982747395833,0.5117819010416667,0.0,0.17174336751302083,16.983182291666665,16.983182291666665,0.17174336751302083,0.015913768768310545,1.7137374674479167,2.3012802734375,1.0,0.0,0.6000000238418579,0.2666666805744171,1720.664244890213,4.721302286783854,0.03865221659342448,104000,1.0,0.5333333333333333,35.771626790364586,6.976251302083333,104000.0,31.624505208333332,42000.0,-0.24971889241536457,-6.160399088541666,-4.6940654296875,-5.659169270833333,-6.16074609375,-0.7760677083333334,0.10400000214576721,520.0,6.975901041666667,6.603888020833334,-997405.1039640987,-18.24527860882573,-18.37679714626736,-18.375607638888887,-25.659101019965277,-28995.48611111111,0.9777333333333333,-997405.1039640987,1.0,63.75875244140625,42.33715006510417
3.66828515625,-10.875164713541666,0.1301604512532552,0.6757878824869792,1074.0846666666666,1074.3625,28,0.9503333333333334,0.9696666666666667,0.3490594075520833,5.850320963541667,2.28063720703125,0.5503909505208333,0.5090663248697916,0.0,0.1737144571940104,14.54344921875,14.54344921875,0.1737144571940104,0.016423211415608725,1.79513525390625,2.2642138671875,1.0,0.0,0.20000000298023224,0.46666666865348816,1801.1174371242523,4.674571228027344,0.03811021931966146,107000,1.0,0.3333333333333333,43.685481770833334,7.013524739583334,107000.0,31.60828125,43500.0,-0.2530653076171875,-6.173787760416666,-4.6740009765625,-5.675791666666667,-6.174161458333334,-0.7699309895833333,0.10700000077486038,535.0,7.0131796875,6.639033203125,-1000089.7022977023,-18.91396364052614,-19.05586615668403,-19.055612521701388,-37.15405002170139,-29018.844444444443,0.9933333333333333,-1000089.7022977023,1.0,56.162060546875,38.32282307942708
3.7442171223958334,-8.976977864583333,0.1334962870279948,0.5597715657552084,1073.7408333333333,1073.5409166666666,29,0.9096666666666666,0.9823333333333333,0.351195556640625,5.853587239583334,2.22710986328125,0.5805865071614583,0.5102281494140625,0.0,0.17335569254557293,12.7211953125,12.7211953125,0.17335569254557293,0.014957449595133463,1.8296119791666667,2.2121526692708335,0.9333333333333333,0.0,0.5333333611488342,0.7333333492279053,1887.517380952835,5.010737609863281,0.039197677612304686,110000,1.0,0.4,54.68144938151042,7.03573828125,110000.0,31.558895833333334,45000.0,-0.25654630533854167,-6.176391927083333,-4.629424153645833,-5.6779908854166665,-6.176703776041666,-0.76678515625,0.10999999940395355,550.0,7.035332682291667,6.664296223958333,-1000108.404239339,-19.006672212718016,-19.50422634548611,-19.50362277560764,-45.60636935763889,-29013.602777777778,0.9945333333333334,-1000108.404239339,1.0,57.44755859375,16.363864135742187
3.783578776041667,-7.704212890625,0.13529189046223958,0.47948881022135414,1078.7663333333333,1078.3155,30,0.944,0.9733333333333334,0.35304752604166667,5.849928385416667,2.193685384114583,0.5910356038411458,0.50895458984375,0.0,0.17292850748697916,11.487791666666666,11.487791666666666,0.17292850748697916,0.015331586201985678,1.8637125651041666,2.1783536783854167,1.0,0.8666666746139526,0.3333333432674408,0.9333333373069763,1975.9356451034546,5.190245564778646,0.03810152943929036,113000,1.0,0.3333333333333333,37.94267578125,7.056886067708334,113000.0,31.587208333333333,46500.0,-0.2554602457682292,-6.176166015625,-4.5876630859375,-5.673404947916667,-6.176397786458334,-0.7616705729166666,0.11299999803304672,565.0,7.056487630208333,6.682006510416667,-1000160.9243613291,-20.148626648856236,-20.118527560763887,-20.11845431857639,-62.255810546875,-29039.06111111111,0.9986666666666667,-1000160.9243613291,1.0,5.705310567220052,1.7429136912027994
3.8054534505208335,-6.981295572916666,0.13630816650390626,0.42776228841145836,1076.9266666666667,1076.2816666666668,31,0.9293333333333333,0.9856666666666667,0.3552560221354167,5.905265625,2.19500390625,0.6322120768229167,0.508908935546875,0.0,0.17336612955729166,10.786748697916666,10.786748697916666,0.17336612955729166,0.015810765584309897,1.9350040690104167,2.1791930338541667,1.0,0.8666666746139526,0.4000000059604645,1.0,2065.7130987644196,5.288481648763021,0.03776585388183594,116000,1.0,0.6,12.604991658528645,7.143442057291667,116000.0,31.572104166666666,48000.0,-0.26055206298828126,-6.229538411458333,-4.5942698567708335,-5.727639322916667,-6.229917317708333,-0.7593880208333333,0.11599999666213989,580.0,7.143037109375,6.770186848958334,-1000154.112,-20.24225,-20.355120171440973,-20.35471462673611,-62.296169704861114,-29027.75,0.9982666666666666,-1000154.112,1.0,7.49588368733724,0.03022113839785258
3.8205146484375,-6.493492838541667,0.13703919474283854,0.39651810709635416,1077.32,1076.5386666666666,32,0.9136666666666666,0.9903333333333333,0.3571441243489583,5.93362109375,2.1481259765625,0.644824462890625,0.508035888671875,0.0,0.1714333699544271,10.3140078125,10.3140078125,0.1714333699544271,0.015086812337239583,1.9885011393229166,2.1330392252604167,0.9333333333333333,0.9333333373069763,0.2666666805744171,0.9333333373069763,2166.094178199768,5.9533137003580725,0.04300088500976563,119000,1.0,0.6,6.4183812459309895,7.199107421875,119000.0,31.599744791666666,49500.0,-0.2599252726236979,-6.256895182291666,-4.597593424479166,-5.755049479166667,-6.257168619791667,-0.7546432291666667,0.11900000274181366,595.0,7.1987265625,6.826975911458334,-1000158.6939863402,-20.525846451774115,-21.015379503038194,-21.01511501736111,-63.038981119791664,-29032.68888888889,0.9981333333333333,-1000158.6939863402,1.0,0.04333360195159912,2.5322830200195314
